WEC: ava. Rotation,WEC: max. Rotation,WEC: min. Rotation,WEC: ava. Power,WEC: max. Power,WEC: min. Power,WEC: ava. Nacel position including cable twisting,WEC: ava. reactive Power,WEC: max. reactive Power,WEC: min. reactive Power,WEC: ava. blade angle A,Sys 1 inverter 1 cabinet temp.,Sys 1 inverter 2 cabinet temp.,Sys 1 inverter 3 cabinet temp.,Sys 1 inverter 4 cabinet temp.,Sys 1 inverter 5 cabinet temp.,Sys 1 inverter 6 cabinet temp.,Sys 1 inverter 7 cabinet temp.,Sys 2 inverter 1 cabinet temp.,Sys 2 inverter 2 cabinet temp.,Sys 2 inverter 3 cabinet temp.,Sys 2 inverter 4 cabinet temp.,Sys 2 inverter 5 cabinet temp.,Sys 2 inverter 6 cabinet temp.,Sys 2 inverter 7 cabinet temp.,Spinner temp.,Front bearing temp.,Rear bearing temp.,Pitch cabinet blade A temp.,Pitch cabinet blade B temp.,Pitch cabinet blade C temp.,Blade A temp.,Blade B temp.,Blade C temp.,Rotor temp. 1,Rotor temp. 2,Stator temp. 1,Stator temp. 2,Nacelle ambient temp. 1,Nacelle ambient temp. 2,Nacelle temp.,Nacelle cabinet temp.,Main carrier temp.,Rectifier cabinet temp.,Yaw inverter cabinet temp.,Fan inverter cabinet temp.,Ambient temp.,Tower temp.,Control cabinet temp.,Transformer temp.,RTU: ava. Setpoint 1,Inverter averages,Inverter std dev,Predicted_Fault
0.870000005,9.720000267,0.0,6.0,724.0,0.0,-419.0,2.0,110.0,0.0,69.65000153,34.0,35.0,34.0,33.0,35.0,33.0,33.0,34.0,34.0,32.0,31.0,-14.0,0.0,-50.0,20.0,25.0,28.0,35.0,35.0,34.0,166.0,165.0,166.0,48.0,49.0,66.0,66.0,17.0,17.0,20.0,23.0,21.0,32.0,28.0,32.0,18.0,28.0,37.0,46.0,3050.0,33.45454407,1.213559747,NF
12.53999996,13.98999977,10.64000034,1970.0,3044.0,1050.0,-371.0,125.0,193.0,82.0,1.0,37.0,37.0,37.0,35.0,37.0,34.0,36.0,36.0,37.0,34.0,34.0,-14.0,0.0,-50.0,23.0,26.0,31.0,40.0,39.0,38.0,165.0,165.0,166.0,91.0,91.0,97.0,96.0,19.0,19.0,22.0,26.0,24.0,34.0,34.0,37.0,20.0,35.0,43.0,62.0,3050.0,35.81818008,1.328019619,NF
12.53999996,13.98999977,10.64000034,1970.0,3044.0,1050.0,-371.0,125.0,193.0,82.0,1.0,37.0,37.0,37.0,35.0,37.0,34.0,36.0,36.0,37.0,34.0,34.0,-14.0,0.0,-50.0,23.0,26.0,31.0,40.0,39.0,38.0,165.0,165.0,166.0,91.0,91.0,97.0,96.0,19.0,19.0,22.0,26.0,24.0,34.0,34.0,37.0,20.0,35.0,43.0,62.0,3050.0,35.81818008,1.328019619,NF
14.14999962,14.72000027,13.0,3041.0,3135.0,2105.0,-365.0,202.0,210.0,104.0,1.75,37.0,37.0,37.0,36.0,37.0,34.0,36.0,36.0,37.0,34.0,34.0,-14.0,0.0,-50.0,23.0,26.0,31.0,39.0,39.0,38.0,165.0,165.0,166.0,97.0,97.0,99.0,97.0,19.0,19.0,22.0,26.0,24.0,33.0,34.0,37.0,20.0,35.0,43.0,62.0,3050.0,35.90909195,1.300349593,NF
14.14999962,14.72000027,13.0,3041.0,3135.0,2105.0,-365.0,202.0,210.0,104.0,1.75,37.0,37.0,37.0,36.0,37.0,34.0,36.0,36.0,37.0,34.0,34.0,-14.0,0.0,-50.0,23.0,26.0,31.0,39.0,39.0,38.0,165.0,165.0,166.0,97.0,97.0,99.0,97.0,19.0,19.0,22.0,26.0,24.0,33.0,34.0,37.0,20.0,35.0,43.0,62.0,3050.0,35.90909195,1.300349593,NF
9.090000153,15.60000038,1.200000048,1521.0,3123.0,0.0,-369.0,113.0,1005.0,0.0,26.72999954,37.0,37.0,37.0,36.0,38.0,36.0,37.0,37.0,37.0,35.0,35.0,-14.0,0.0,-50.0,23.0,26.0,31.0,40.0,39.0,38.0,165.0,165.0,166.0,93.0,93.0,95.0,94.0,18.0,18.0,22.0,26.0,24.0,34.0,34.0,37.0,19.0,34.0,43.0,62.0,3050.0,36.54545593,0.934198678,NF
13.89000034,14.88000011,12.65999985,2835.0,3116.0,1969.0,-378.0,188.0,210.0,135.0,1.159999967,38.0,37.0,37.0,36.0,38.0,35.0,36.0,36.0,37.0,34.0,35.0,-14.0,0.0,-50.0,22.0,26.0,32.0,38.0,38.0,37.0,165.0,165.0,166.0,102.0,103.0,104.0,102.0,17.0,17.0,21.0,25.0,24.0,32.0,32.0,35.0,17.0,35.0,44.0,63.0,3050.0,36.27272797,1.272077799,NF
13.18999958,14.53999996,10.26000023,2397.0,3129.0,909.0,-377.0,158.0,210.0,68.0,1.210000038,38.0,37.0,38.0,36.0,38.0,35.0,37.0,36.0,37.0,34.0,35.0,-14.0,0.0,-50.0,22.0,26.0,32.0,38.0,38.0,37.0,165.0,165.0,166.0,102.0,102.0,107.0,106.0,17.0,17.0,21.0,24.0,24.0,33.0,32.0,35.0,17.0,35.0,45.0,64.0,3050.0,36.45454407,1.368476272,NF
5.53000021,14.40999985,0.0,770.0,2897.0,0.0,-378.0,65.0,960.0,0.0,45.58000183,38.0,39.0,39.0,37.0,39.0,37.0,38.0,38.0,39.0,36.0,36.0,-14.0,0.0,-50.0,22.0,26.0,31.0,39.0,38.0,38.0,165.0,165.0,166.0,90.0,90.0,100.0,99.0,16.0,16.0,21.0,24.0,24.0,34.0,32.0,35.0,17.0,32.0,44.0,65.0,3050.0,37.81818008,1.167748451,NF
11.77000046,13.82999992,9.409999847,1618.0,2837.0,629.0,-379.0,105.0,177.0,55.0,1.0,32.0,33.0,32.0,32.0,33.0,32.0,31.0,33.0,32.0,30.0,30.0,-14.0,0.0,-50.0,21.0,24.0,29.0,35.0,35.0,35.0,166.0,165.0,166.0,53.0,53.0,69.0,68.0,16.0,16.0,20.0,24.0,22.0,32.0,27.0,32.0,18.0,31.0,38.0,46.0,3050.0,31.81818199,1.078719854,NF
11.27999973,13.64000034,9.170000076,1368.0,2617.0,580.0,-365.0,89.0,155.0,55.0,1.0,33.0,34.0,32.0,32.0,34.0,32.0,32.0,33.0,32.0,31.0,30.0,-14.0,0.0,-50.0,20.0,24.0,29.0,35.0,35.0,34.0,166.0,165.0,166.0,57.0,57.0,72.0,71.0,16.0,16.0,20.0,23.0,22.0,31.0,27.0,33.0,18.0,31.0,38.0,46.0,3050.0,32.27272797,1.190874338,NF
4.150000095,12.93999958,0.0,359.0,2129.0,0.0,-360.0,40.0,971.0,0.0,50.04999924,34.0,35.0,34.0,34.0,35.0,33.0,33.0,34.0,34.0,32.0,32.0,-14.0,0.0,-50.0,20.0,24.0,28.0,35.0,36.0,34.0,166.0,165.0,166.0,53.0,53.0,69.0,68.0,16.0,16.0,19.0,23.0,22.0,32.0,27.0,32.0,17.0,29.0,38.0,46.0,3033.0,33.63636398,1.026910663,NF
9.949999809,10.53999996,9.43999958,794.0,1020.0,634.0,-358.0,53.0,61.0,48.0,1.0,30.0,31.0,30.0,31.0,32.0,30.0,30.0,32.0,31.0,30.0,32.0,-14.0,0.0,-50.0,22.0,24.0,29.0,37.0,37.0,36.0,166.0,166.0,166.0,49.0,49.0,64.0,63.0,17.0,17.0,22.0,25.0,22.0,34.0,29.0,34.0,18.0,29.0,36.0,44.0,3050.0,30.81818199,0.873862863,NF
9.609999657,10.43999958,8.899999619,703.0,987.0,528.0,-358.0,54.0,61.0,46.0,1.0,31.0,32.0,31.0,31.0,32.0,30.0,30.0,32.0,31.0,29.0,31.0,-14.0,0.0,-50.0,21.0,25.0,29.0,37.0,37.0,36.0,166.0,166.0,166.0,50.0,50.0,64.0,64.0,16.0,16.0,21.0,25.0,22.0,34.0,28.0,34.0,18.0,29.0,36.0,44.0,3050.0,30.90909004,0.943879783,NF
1.220000029,10.10000038,0.0,8.0,870.0,0.0,-357.0,2.0,110.0,0.0,66.62000275,32.0,34.0,33.0,33.0,34.0,32.0,33.0,33.0,33.0,31.0,33.0,-14.0,0.0,-50.0,21.0,24.0,29.0,37.0,37.0,36.0,166.0,166.0,166.0,48.0,48.0,62.0,62.0,16.0,16.0,21.0,25.0,22.0,35.0,28.0,34.0,17.0,28.0,36.0,44.0,3050.0,32.81818008,0.873862982,NF
6.510000229,6.869999886,6.210000038,107.0,159.0,70.0,-370.0,42.0,43.0,33.0,1.0,26.0,27.0,26.0,26.0,29.0,31.0,32.0,33.0,32.0,33.0,31.0,-14.0,0.0,-50.0,24.0,26.0,33.0,40.0,40.0,39.0,165.0,165.0,166.0,49.0,49.0,49.0,49.0,16.0,16.0,22.0,26.0,20.0,40.0,29.0,34.0,17.0,25.0,33.0,40.0,3050.0,29.63636398,2.907670259,NF
6.409999847,6.769999981,6.090000153,94.0,145.0,59.0,-376.0,42.0,44.0,41.0,1.00999999,26.0,27.0,26.0,30.0,32.0,32.0,32.0,33.0,32.0,33.0,32.0,-14.0,0.0,-50.0,24.0,26.0,32.0,40.0,40.0,39.0,165.0,165.0,166.0,48.0,49.0,49.0,49.0,16.0,16.0,21.0,26.0,20.0,40.0,29.0,34.0,17.0,25.0,33.0,41.0,3033.0,30.45454597,2.769968748,NF
0.620000005,6.300000191,0.0,0.0,65.0,0.0,-371.0,1.0,47.0,0.0,68.75,28.0,29.0,28.0,31.0,32.0,32.0,31.0,33.0,32.0,32.0,31.0,-14.0,0.0,-50.0,24.0,26.0,32.0,40.0,40.0,39.0,165.0,165.0,166.0,47.0,48.0,48.0,48.0,16.0,16.0,21.0,26.0,20.0,40.0,28.0,34.0,17.0,24.0,33.0,41.0,3033.0,30.81818199,1.721521616,NF
12.18999958,13.92000008,10.78999996,1767.0,2970.0,1124.0,-407.0,106.0,178.0,77.0,1.0,31.0,31.0,31.0,30.0,32.0,29.0,30.0,31.0,30.0,28.0,28.0,-14.0,0.0,-50.0,19.0,24.0,29.0,34.0,34.0,33.0,166.0,166.0,166.0,58.0,58.0,76.0,75.0,15.0,15.0,19.0,22.0,21.0,29.0,29.0,32.0,16.0,29.0,36.0,46.0,3050.0,30.09090996,1.300349593,NF
10.76000023,11.98999977,9.079999924,1132.0,1649.0,566.0,-410.0,73.0,99.0,55.0,1.00999999,31.0,31.0,31.0,31.0,32.0,29.0,30.0,31.0,31.0,28.0,28.0,-14.0,0.0,-50.0,19.0,24.0,28.0,34.0,34.0,33.0,166.0,166.0,166.0,57.0,57.0,76.0,75.0,15.0,15.0,18.0,22.0,21.0,29.0,29.0,32.0,16.0,29.0,36.0,46.0,3050.0,30.27272797,1.348399758,NF
2.460000038,10.47999954,0.0,105.0,1004.0,0.0,-413.0,25.0,1103.0,0.0,56.56999969,33.0,33.0,33.0,32.0,34.0,32.0,32.0,33.0,33.0,30.0,30.0,-14.0,0.0,-50.0,19.0,24.0,28.0,34.0,34.0,33.0,166.0,165.0,166.0,51.0,51.0,71.0,70.0,15.0,15.0,18.0,22.0,21.0,30.0,28.0,31.0,16.0,27.0,36.0,47.0,3050.0,32.27272797,1.272077799,NF
9.329999924,10.52999973,7.119999886,653.0,1022.0,168.0,-360.0,52.0,60.0,40.0,1.0,28.0,30.0,29.0,29.0,30.0,29.0,28.0,30.0,31.0,30.0,33.0,-14.0,0.0,-50.0,21.0,25.0,30.0,37.0,37.0,36.0,166.0,165.0,166.0,50.0,50.0,65.0,64.0,16.0,16.0,20.0,24.0,21.0,33.0,28.0,33.0,18.0,27.0,34.0,42.0,3050.0,29.72727203,1.420627236,NF
11.10999966,12.51000023,8.520000458,1269.0,1909.0,441.0,-369.0,73.0,90.0,51.0,1.00999999,29.0,30.0,29.0,29.0,31.0,29.0,29.0,30.0,29.0,28.0,29.0,-14.0,0.0,-50.0,21.0,25.0,30.0,37.0,37.0,36.0,166.0,166.0,166.0,53.0,53.0,66.0,66.0,16.0,16.0,20.0,24.0,21.0,32.0,28.0,32.0,17.0,28.0,34.0,42.0,3050.0,29.27272797,0.786245406,NF
1.879999995,12.47000027,0.0,49.0,1643.0,0.0,-369.0,21.0,1100.0,0.0,61.72999954,31.0,33.0,31.0,31.0,33.0,31.0,31.0,32.0,31.0,30.0,30.0,-14.0,0.0,-50.0,21.0,25.0,29.0,37.0,37.0,36.0,166.0,165.0,166.0,51.0,51.0,65.0,64.0,16.0,16.0,20.0,24.0,21.0,34.0,28.0,33.0,17.0,26.0,34.0,42.0,3050.0,31.27272797,1.009050012,NF
13.88000011,15.42000008,11.43999958,2843.0,3143.0,1400.0,-484.0,186.0,209.0,93.0,4.71999979,34.0,35.0,34.0,34.0,36.0,32.0,33.0,34.0,34.0,31.0,31.0,-14.0,0.0,-50.0,23.0,26.0,31.0,39.0,39.0,38.0,165.0,165.0,166.0,92.0,93.0,110.0,108.0,19.0,18.0,22.0,24.0,23.0,32.0,33.0,36.0,21.0,33.0,41.0,58.0,3050.0,33.45454407,1.572490811,NF
13.88000011,15.42000008,11.43999958,2843.0,3143.0,1400.0,-484.0,186.0,209.0,93.0,4.71999979,34.0,35.0,34.0,34.0,36.0,32.0,33.0,34.0,34.0,31.0,31.0,-14.0,0.0,-50.0,23.0,26.0,31.0,39.0,39.0,38.0,165.0,165.0,166.0,92.0,93.0,110.0,108.0,19.0,18.0,22.0,24.0,23.0,32.0,33.0,36.0,21.0,33.0,41.0,58.0,3050.0,33.45454407,1.572490811,NF
11.01000023,15.77000046,1.269999981,2117.0,3147.0,0.0,-475.0,142.0,204.0,0.0,19.25,35.0,36.0,35.0,35.0,37.0,33.0,34.0,35.0,34.0,31.0,31.0,-14.0,0.0,-50.0,23.0,26.0,31.0,40.0,39.0,38.0,165.0,166.0,166.0,98.0,99.0,108.0,107.0,18.0,18.0,22.0,24.0,23.0,33.0,33.0,36.0,21.0,33.0,41.0,58.0,2963.0,34.18181992,1.887759566,NF
11.01000023,15.77000046,1.269999981,2117.0,3147.0,0.0,-475.0,142.0,204.0,0.0,19.25,35.0,36.0,35.0,35.0,37.0,33.0,34.0,35.0,34.0,31.0,31.0,-14.0,0.0,-50.0,23.0,26.0,31.0,40.0,39.0,38.0,165.0,166.0,166.0,98.0,99.0,108.0,107.0,18.0,18.0,22.0,24.0,23.0,33.0,33.0,36.0,21.0,33.0,41.0,58.0,2963.0,34.18181992,1.887759566,NF
11.86999989,13.63000011,10.44999981,1622.0,2621.0,975.0,111.0,98.0,156.0,66.0,1.0,32.0,35.0,32.0,34.0,34.0,35.0,31.0,34.0,32.0,32.0,30.0,-14.0,0.0,-50.0,22.0,27.0,31.0,36.0,36.0,35.0,166.0,166.0,166.0,60.0,60.0,77.0,76.0,19.0,19.0,21.0,23.0,23.0,30.0,32.0,34.0,20.0,32.0,39.0,51.0,3050.0,32.81818008,1.662418723,NF
13.63000011,14.07999992,12.84000015,2642.0,3134.0,2046.0,111.0,173.0,198.0,139.0,1.0,32.0,35.0,32.0,34.0,34.0,35.0,31.0,35.0,32.0,33.0,30.0,-14.0,0.0,-50.0,22.0,27.0,32.0,36.0,36.0,35.0,166.0,165.0,166.0,68.0,68.0,83.0,82.0,19.0,19.0,21.0,23.0,23.0,31.0,32.0,35.0,19.0,32.0,39.0,51.0,3050.0,33.0,1.732050776,NF
1.539999962,12.93000031,0.0,20.0,2096.0,0.0,114.0,3.0,142.0,0.0,69.87000275,34.0,37.0,35.0,37.0,37.0,37.0,34.0,37.0,35.0,35.0,32.0,-14.0,0.0,-50.0,22.0,27.0,31.0,36.0,36.0,36.0,166.0,165.0,166.0,65.0,65.0,79.0,79.0,19.0,19.0,21.0,24.0,23.0,32.0,32.0,35.0,19.0,29.0,38.0,45.0,3042.0,35.45454407,1.694912076,NF
14.14000034,14.93999958,13.38000011,3042.0,3145.0,2469.0,-119.0,198.0,209.0,173.0,5.179999828,34.0,36.0,34.0,35.0,36.0,32.0,33.0,34.0,33.0,30.0,30.0,-14.0,0.0,-50.0,21.0,26.0,31.0,37.0,37.0,36.0,165.0,166.0,166.0,94.0,95.0,103.0,102.0,17.0,17.0,20.0,22.0,21.0,32.0,29.0,31.0,18.0,32.0,39.0,57.0,3050.0,33.36363602,2.062654972,NF
14.14000034,14.93999958,13.38000011,3042.0,3145.0,2469.0,-119.0,198.0,209.0,173.0,5.179999828,34.0,36.0,34.0,35.0,36.0,32.0,33.0,34.0,33.0,30.0,30.0,-14.0,0.0,-50.0,21.0,26.0,31.0,37.0,37.0,36.0,165.0,166.0,166.0,94.0,95.0,103.0,102.0,17.0,17.0,20.0,22.0,21.0,32.0,29.0,31.0,18.0,32.0,39.0,57.0,3050.0,33.36363602,2.062654972,NF
14.14999962,15.39999962,13.31999969,3035.0,3148.0,2407.0,-119.0,202.0,210.0,171.0,5.329999924,34.0,36.0,34.0,36.0,36.0,32.0,33.0,34.0,33.0,31.0,31.0,-14.0,0.0,-50.0,21.0,26.0,32.0,38.0,38.0,37.0,165.0,165.0,166.0,97.0,97.0,105.0,104.0,17.0,17.0,20.0,22.0,21.0,32.0,29.0,32.0,18.0,32.0,40.0,58.0,3050.0,33.63636398,1.858640671,NF
14.14999962,15.39999962,13.31999969,3035.0,3148.0,2407.0,-119.0,202.0,210.0,171.0,5.329999924,34.0,36.0,34.0,36.0,36.0,32.0,33.0,34.0,33.0,31.0,31.0,-14.0,0.0,-50.0,21.0,26.0,32.0,38.0,38.0,37.0,165.0,165.0,166.0,97.0,97.0,105.0,104.0,17.0,17.0,20.0,22.0,21.0,32.0,29.0,32.0,18.0,32.0,40.0,58.0,3050.0,33.63636398,1.858640671,NF
9.319999695,15.36999989,1.320000052,1668.0,3136.0,0.0,-118.0,127.0,1011.0,0.0,29.57999992,35.0,37.0,35.0,36.0,37.0,33.0,34.0,35.0,34.0,32.0,32.0,-14.0,0.0,-50.0,21.0,26.0,31.0,39.0,38.0,38.0,165.0,165.0,166.0,89.0,89.0,99.0,99.0,17.0,17.0,20.0,22.0,21.0,32.0,29.0,32.0,18.0,31.0,40.0,60.0,3050.0,34.54545593,1.752919436,NF
9.319999695,15.36999989,1.320000052,1668.0,3136.0,0.0,-118.0,127.0,1011.0,0.0,29.57999992,35.0,37.0,35.0,36.0,37.0,33.0,34.0,35.0,34.0,32.0,32.0,-14.0,0.0,-50.0,21.0,26.0,31.0,39.0,38.0,38.0,165.0,165.0,166.0,89.0,89.0,99.0,99.0,17.0,17.0,20.0,22.0,21.0,32.0,29.0,32.0,18.0,31.0,40.0,60.0,3050.0,34.54545593,1.752919436,NF
14.19999981,15.05000019,13.47000027,3064.0,3141.0,2808.0,-119.0,207.0,211.0,198.0,12.85000038,35.0,37.0,36.0,36.0,37.0,33.0,34.0,35.0,35.0,32.0,32.0,-14.0,0.0,-50.0,22.0,27.0,32.0,40.0,39.0,38.0,165.0,165.0,166.0,105.0,105.0,109.0,107.0,17.0,17.0,21.0,23.0,22.0,33.0,29.0,32.0,18.0,33.0,42.0,63.0,3050.0,34.72727203,1.793929219,NF
14.19999981,15.05000019,13.47000027,3064.0,3141.0,2808.0,-119.0,207.0,211.0,198.0,12.85000038,35.0,37.0,36.0,36.0,37.0,33.0,34.0,35.0,35.0,32.0,32.0,-14.0,0.0,-50.0,22.0,27.0,32.0,40.0,39.0,38.0,165.0,165.0,166.0,105.0,105.0,109.0,107.0,17.0,17.0,21.0,23.0,22.0,33.0,29.0,32.0,18.0,33.0,42.0,63.0,3050.0,34.72727203,1.793929219,NF
9.859999657,15.28999996,1.360000014,1897.0,3167.0,0.0,-120.0,136.0,238.0,0.0,31.02000046,36.0,37.0,36.0,36.0,37.0,34.0,35.0,35.0,35.0,32.0,33.0,-14.0,0.0,-50.0,22.0,27.0,32.0,40.0,39.0,39.0,165.0,165.0,166.0,103.0,102.0,108.0,106.0,18.0,17.0,21.0,23.0,22.0,33.0,29.0,32.0,18.0,32.0,42.0,64.0,3050.0,35.09090805,1.578261495,NF
9.859999657,15.28999996,1.360000014,1897.0,3167.0,0.0,-120.0,136.0,238.0,0.0,31.02000046,36.0,37.0,36.0,36.0,37.0,34.0,35.0,35.0,35.0,32.0,33.0,-14.0,0.0,-50.0,22.0,27.0,32.0,40.0,39.0,39.0,165.0,165.0,166.0,103.0,102.0,108.0,106.0,18.0,17.0,21.0,23.0,22.0,33.0,29.0,32.0,18.0,32.0,42.0,64.0,3050.0,35.09090805,1.578261495,NF
13.89999962,14.85000038,7.699999809,2877.0,3165.0,33.0,-121.0,209.0,899.0,86.0,12.56999969,35.0,36.0,35.0,34.0,36.0,34.0,35.0,35.0,34.0,33.0,34.0,-14.0,0.0,-50.0,22.0,26.0,31.0,40.0,40.0,39.0,165.0,165.0,166.0,93.0,93.0,101.0,100.0,17.0,17.0,20.0,23.0,22.0,32.0,29.0,32.0,18.0,30.0,40.0,64.0,3050.0,34.63636398,0.924416244,NF
9.880000114,15.46000004,1.330000043,1727.0,3158.0,0.0,-118.0,131.0,936.0,0.0,31.12000084,36.0,37.0,36.0,35.0,37.0,35.0,36.0,36.0,35.0,34.0,34.0,-14.0,0.0,-50.0,22.0,27.0,31.0,40.0,40.0,39.0,165.0,165.0,166.0,93.0,92.0,99.0,98.0,17.0,17.0,20.0,23.0,22.0,32.0,29.0,32.0,18.0,29.0,40.0,64.0,3050.0,35.54545593,1.035725474,NF
14.17000008,14.82999992,13.43999958,3068.0,3152.0,2983.0,-161.0,208.0,211.0,206.0,12.05000019,34.0,36.0,35.0,34.0,36.0,33.0,33.0,34.0,34.0,31.0,31.0,-14.0,0.0,-50.0,20.0,24.0,30.0,38.0,37.0,36.0,165.0,165.0,166.0,105.0,104.0,108.0,106.0,15.0,15.0,18.0,21.0,19.0,30.0,28.0,30.0,16.0,32.0,41.0,64.0,3050.0,33.72727203,1.678744197,NF
14.17000008,14.82999992,13.43999958,3068.0,3152.0,2983.0,-161.0,208.0,211.0,206.0,12.05000019,34.0,36.0,35.0,34.0,36.0,33.0,33.0,34.0,34.0,31.0,31.0,-14.0,0.0,-50.0,20.0,24.0,30.0,38.0,37.0,36.0,165.0,165.0,166.0,105.0,104.0,108.0,106.0,15.0,15.0,18.0,21.0,19.0,30.0,28.0,30.0,16.0,32.0,41.0,64.0,3050.0,33.72727203,1.678744197,NF
9.460000038,15.26000023,1.480000019,1705.0,3154.0,0.0,-163.0,131.0,1002.0,0.0,33.06999969,35.0,36.0,36.0,35.0,37.0,34.0,34.0,35.0,35.0,32.0,32.0,-14.0,0.0,-50.0,20.0,24.0,30.0,38.0,37.0,37.0,165.0,165.0,166.0,101.0,101.0,105.0,104.0,15.0,15.0,18.0,21.0,19.0,30.0,28.0,30.0,16.0,31.0,41.0,65.0,3050.0,34.63636398,1.56669879,NF
9.460000038,15.26000023,1.480000019,1705.0,3154.0,0.0,-163.0,131.0,1002.0,0.0,33.06999969,35.0,36.0,36.0,35.0,37.0,34.0,34.0,35.0,35.0,32.0,32.0,-14.0,0.0,-50.0,20.0,24.0,30.0,38.0,37.0,37.0,165.0,165.0,166.0,101.0,101.0,105.0,104.0,15.0,15.0,18.0,21.0,19.0,30.0,28.0,30.0,16.0,31.0,41.0,65.0,3050.0,34.63636398,1.56669879,NF
14.18000031,15.34000015,13.18999958,3065.0,3169.0,2925.0,-146.0,207.0,210.0,206.0,15.72000027,36.0,36.0,35.0,34.0,36.0,32.0,34.0,34.0,34.0,31.0,31.0,-14.0,0.0,-50.0,20.0,25.0,30.0,38.0,38.0,37.0,165.0,165.0,166.0,106.0,106.0,108.0,106.0,15.0,15.0,18.0,21.0,20.0,31.0,28.0,30.0,16.0,33.0,42.0,66.0,3050.0,33.90909195,1.868397474,NF
14.18000031,15.34000015,13.18999958,3065.0,3169.0,2925.0,-146.0,207.0,210.0,206.0,15.72000027,36.0,36.0,35.0,34.0,36.0,32.0,34.0,34.0,34.0,31.0,31.0,-14.0,0.0,-50.0,20.0,25.0,30.0,38.0,38.0,37.0,165.0,165.0,166.0,106.0,106.0,108.0,106.0,15.0,15.0,18.0,21.0,20.0,31.0,28.0,30.0,16.0,33.0,42.0,66.0,3050.0,33.90909195,1.868397474,NF
12.97999954,15.18000031,1.350000024,2719.0,3151.0,0.0,-148.0,185.0,210.0,0.0,21.32999992,36.0,36.0,35.0,34.0,36.0,32.0,34.0,34.0,34.0,31.0,31.0,-14.0,0.0,-50.0,20.0,24.0,31.0,38.0,38.0,37.0,165.0,165.0,166.0,107.0,107.0,108.0,107.0,16.0,16.0,18.0,21.0,20.0,31.0,28.0,30.0,16.0,33.0,42.0,67.0,3050.0,33.90909195,1.868397474,NF
12.97999954,15.18000031,1.350000024,2719.0,3151.0,0.0,-148.0,185.0,210.0,0.0,21.32999992,36.0,36.0,35.0,34.0,36.0,32.0,34.0,34.0,34.0,31.0,31.0,-14.0,0.0,-50.0,20.0,24.0,31.0,38.0,38.0,37.0,165.0,165.0,166.0,107.0,107.0,108.0,107.0,16.0,16.0,18.0,21.0,20.0,31.0,28.0,30.0,16.0,33.0,42.0,67.0,3050.0,33.90909195,1.868397474,NF
14.18000031,15.28999996,13.18999958,3055.0,3153.0,2312.0,-151.0,207.0,211.0,164.0,13.80000019,36.0,35.0,35.0,34.0,36.0,32.0,34.0,34.0,35.0,31.0,32.0,-14.0,0.0,-50.0,19.0,25.0,30.0,38.0,38.0,37.0,165.0,165.0,166.0,106.0,105.0,106.0,105.0,14.0,14.0,17.0,22.0,20.0,30.0,27.0,30.0,16.0,33.0,42.0,68.0,3050.0,34.0,1.673320055,NF
9.869999886,15.32999992,1.49000001,1728.0,3165.0,0.0,-148.0,132.0,887.0,0.0,33.77000046,36.0,36.0,36.0,34.0,36.0,33.0,34.0,35.0,36.0,32.0,33.0,-14.0,0.0,-50.0,19.0,25.0,30.0,38.0,38.0,37.0,165.0,165.0,166.0,100.0,99.0,102.0,101.0,14.0,13.0,17.0,21.0,20.0,30.0,27.0,30.0,15.0,32.0,43.0,68.0,3050.0,34.63636398,1.501514316,NF
14.18999958,15.22000027,13.30000019,3065.0,3179.0,2713.0,-160.0,207.0,210.0,195.0,16.76000023,36.0,36.0,36.0,34.0,36.0,33.0,34.0,35.0,35.0,32.0,32.0,-14.0,0.0,-50.0,19.0,25.0,30.0,38.0,38.0,37.0,165.0,165.0,166.0,106.0,105.0,106.0,104.0,13.0,13.0,16.0,21.0,20.0,29.0,26.0,29.0,15.0,33.0,43.0,68.0,3050.0,34.45454407,1.572490811,NF
14.18999958,15.22000027,13.30000019,3065.0,3179.0,2713.0,-160.0,207.0,210.0,195.0,16.76000023,36.0,36.0,36.0,34.0,36.0,33.0,34.0,35.0,35.0,32.0,32.0,-14.0,0.0,-50.0,19.0,25.0,30.0,38.0,38.0,37.0,165.0,165.0,166.0,106.0,105.0,106.0,104.0,13.0,13.0,16.0,21.0,20.0,29.0,26.0,29.0,15.0,33.0,43.0,68.0,3050.0,34.45454407,1.572490811,NF
14.14999962,15.69999981,10.68000031,3011.0,3145.0,1.0,-150.0,204.0,210.0,107.0,13.52000046,36.0,36.0,36.0,35.0,36.0,33.0,34.0,34.0,35.0,31.0,32.0,-14.0,0.0,-50.0,19.0,25.0,30.0,38.0,37.0,37.0,165.0,165.0,166.0,106.0,106.0,106.0,105.0,13.0,12.0,16.0,21.0,20.0,29.0,26.0,29.0,14.0,34.0,43.0,69.0,3050.0,34.36363602,1.747725725,NF
14.14999962,15.69999981,10.68000031,3011.0,3145.0,1.0,-150.0,204.0,210.0,107.0,13.52000046,36.0,36.0,36.0,35.0,36.0,33.0,34.0,34.0,35.0,31.0,32.0,-14.0,0.0,-50.0,19.0,25.0,30.0,38.0,37.0,37.0,165.0,165.0,166.0,106.0,106.0,106.0,105.0,13.0,12.0,16.0,21.0,20.0,29.0,26.0,29.0,14.0,34.0,43.0,69.0,3050.0,34.36363602,1.747725725,NF
